"idate","itime","station_id","qualitaets_niveau_air_temperature","struktur_version_air_temperature","lufttemperatur","rel_feuchte"
1947-03-27,17:00:00,284,5,24,8.1,68
1947-03-27,18:00:00,284,5,24,7.8,71
1947-03-27,19:00:00,284,5,24,7.1,76
1947-03-27,20:00:00,284,5,24,6.9,78
1947-03-27,21:00:00,284,5,24,6.8,80
1947-03-27,22:00:00,284,5,24,6.9,80
1947-03-27,23:00:00,284,5,24,6.6,81
1947-03-28,00:00:00,284,5,24,6.5,83
1947-03-28,01:00:00,284,5,24,6.3,86
1947-03-28,02:00:00,284,5,24,5.3,88
1947-03-28,03:00:00,284,5,24,4.6,94
1947-03-28,04:00:00,284,5,24,4.8,92
1947-03-28,05:00:00,284,5,24,5.8,87
1947-03-28,06:00:00,284,5,24,6.2,84
1947-03-28,07:00:00,284,5,24,6.8,80
1947-03-28,08:00:00,284,5,24,8.6,70
1947-03-28,09:00:00,284,5,24,11.3,60
1947-03-28,10:00:00,284,5,24,12.3,48
1947-03-28,11:00:00,284,5,24,15,47
1947-03-28,12:00:00,284,5,24,16.2,44
1947-03-28,13:00:00,284,5,24,17.5,40
1947-03-28,14:00:00,284,5,24,18.6,41
1947-03-28,15:00:00,284,5,24,18.6,40
1947-03-28,16:00:00,284,5,24,19,40
1947-03-28,17:00:00,284,5,24,18,42
1947-03-28,18:00:00,284,5,24,16.5,45
1947-03-28,19:00:00,284,5,24,15.1,49
1947-03-28,20:00:00,284,5,24,13.1,51
1947-03-28,21:00:00,284,5,24,12.8,55
1947-03-28,22:00:00,284,5,24,12.3,54
1947-03-28,23:00:00,284,5,24,12.1,57
1947-03-29,00:00:00,284,5,24,10,61
1947-03-29,01:00:00,284,5,24,8.2,70
1947-03-29,02:00:00,284,5,24,9,73
1947-03-29,03:00:00,284,5,24,8.1,76
1947-03-29,04:00:00,284,5,24,7.5,76
1947-03-29,05:00:00,284,5,24,8.6,76
1947-03-29,06:00:00,284,5,24,7.8,77
1947-03-29,07:00:00,284,5,24,7.5,78
1947-03-29,08:00:00,284,5,24,7.1,76
1947-03-29,09:00:00,284,5,24,7.9,74
1947-03-29,10:00:00,284,5,24,9,74
1947-03-29,11:00:00,284,5,24,10.1,64
1947-03-29,12:00:00,284,5,24,13,53
1947-03-29,13:00:00,284,5,24,15.4,48
1947-03-29,14:00:00,284,5,24,16.9,44
1947-03-29,15:00:00,284,5,24,17.1,44
1947-03-29,16:00:00,284,5,24,17.3,47
1947-03-29,17:00:00,284,5,24,17.6,48
1947-03-29,18:00:00,284,5,24,17.3,51
1947-03-29,19:00:00,284,5,24,17,52
1947-03-29,20:00:00,284,5,24,14,56
1947-03-29,21:00:00,284,5,24,10.8,66
1947-03-29,22:00:00,284,5,24,10.4,67
1947-03-29,23:00:00,284,5,24,10,70
1947-03-30,00:00:00,284,5,24,9.9,73
1947-03-30,01:00:00,284,5,24,9,73
1947-03-30,02:00:00,284,5,24,8.4,73
1947-03-30,03:00:00,284,5,24,8.6,73
1947-03-30,04:00:00,284,5,24,8.6,75
1947-03-30,05:00:00,284,5,24,7.8,75
1947-03-30,06:00:00,284,5,24,7.3,80
1947-03-30,07:00:00,284,5,24,6.8,83
1947-03-30,08:00:00,284,5,24,8,83
1947-03-30,09:00:00,284,5,24,8.2,83
1947-03-30,10:00:00,284,5,24,8.4,84
1947-03-30,11:00:00,284,5,24,8.6,85
1947-03-30,12:00:00,284,5,24,8.8,86
1947-03-30,13:00:00,284,5,24,8.4,90
1947-03-30,14:00:00,284,5,24,8.2,91
1947-03-30,15:00:00,284,5,24,8,93
1947-03-30,16:00:00,284,5,24,7.5,93
1947-03-30,17:00:00,284,5,24,7.1,94
1947-03-30,18:00:00,284,5,24,7,95
1947-03-30,19:00:00,284,5,24,6.8,96
1947-03-30,20:00:00,284,5,24,6.4,97
1947-03-30,21:00:00,284,5,24,6.3,97
1947-03-30,22:00:00,284,5,24,6.2,97
1947-03-30,23:00:00,284,5,24,6.1,98
1947-03-31,00:00:00,284,5,24,6.1,98
1947-03-31,01:00:00,284,5,24,5.8,98
1947-03-31,02:00:00,284,5,24,5.3,98
1947-03-31,03:00:00,284,5,24,4.6,98
1947-03-31,04:00:00,284,5,24,4.4,99
1947-03-31,05:00:00,284,5,24,3.3,99
1947-03-31,06:00:00,284,5,24,3.8,99
1947-03-31,07:00:00,284,5,24,4.9,99
1947-03-31,08:00:00,284,5,24,7,95
1947-03-31,09:00:00,284,5,24,9.8,79
1947-03-31,10:00:00,284,5,24,10.5,74
1947-03-31,11:00:00,284,5,24,13.1,64
1947-03-31,12:00:00,284,5,24,14.2,58
1947-03-31,13:00:00,284,5,24,14.8,53
1947-03-31,14:00:00,284,5,24,14.3,59
1947-03-31,15:00:00,284,5,24,14.1,51
1947-03-31,16:00:00,284,5,24,14,57
1947-03-31,17:00:00,284,5,24,12.9,64
1947-03-31,18:00:00,284,5,24,12.6,65
1947-03-31,19:00:00,284,5,24,11,75
1947-03-31,20:00:00,284,5,24,9.6,78
1947-03-31,21:00:00,284,5,24,8.5,83
1947-03-31,22:00:00,284,5,24,8.1,91
1947-03-31,23:00:00,284,5,24,7.6,93
1947-04-01,00:00:00,284,5,24,7.3,93
1947-04-01,01:00:00,284,5,24,6.4,97
1947-04-01,02:00:00,284,5,24,5.9,97
1947-04-01,03:00:00,284,5,24,5.7,97
1947-04-01,04:00:00,284,5,24,5.8,98
1947-04-01,05:00:00,284,5,24,5.1,98
1947-04-01,06:00:00,284,5,24,5.3,95
1947-04-01,07:00:00,284,5,24,6.1,89
1947-04-01,08:00:00,284,5,24,6.3,88
1947-04-01,09:00:00,284,5,24,9,80
1947-04-01,10:00:00,284,5,24,10.3,73
1947-04-01,11:00:00,284,5,24,12,61
1947-04-01,12:00:00,284,5,24,13.2,60
1947-04-01,13:00:00,284,5,24,12.4,60
1947-04-01,14:00:00,284,5,24,13.4,54
1947-04-01,15:00:00,284,5,24,9.6,76
1947-04-01,16:00:00,284,5,24,9.4,84
1947-04-01,17:00:00,284,5,24,8.6,80
1947-04-01,18:00:00,284,5,24,8.4,82
1947-04-01,19:00:00,284,5,24,7.6,83
1947-04-01,20:00:00,284,5,24,7.6,90
1947-04-01,21:00:00,284,5,24,5.9,93
1947-04-01,22:00:00,284,5,24,5.8,98
1947-04-01,23:00:00,284,5,24,5,98
1947-04-02,00:00:00,284,5,24,5,98
1947-04-02,01:00:00,284,5,24,3.1,98
1947-04-02,02:00:00,284,5,24,3.2,98
1947-04-02,03:00:00,284,5,24,2.8,98
1947-04-02,04:00:00,284,5,24,2.6,98
1947-04-02,05:00:00,284,5,24,2.2,98
1947-04-02,06:00:00,284,5,24,2,98
1947-04-02,07:00:00,284,5,24,1.8,100
1947-04-02,08:00:00,284,5,24,2.1,100
1947-04-02,09:00:00,284,5,24,4.4,99
1947-04-02,10:00:00,284,5,24,6.1,98
1947-04-02,11:00:00,284,5,24,8.6,74
1947-04-02,12:00:00,284,5,24,10.1,74
1947-04-02,13:00:00,284,5,24,11,68
1947-04-02,14:00:00,284,5,24,11.7,62
1947-04-02,15:00:00,284,5,24,13,59
1947-04-02,16:00:00,284,5,24,12.8,63
1947-04-02,17:00:00,284,5,24,12,65
1947-04-02,18:00:00,284,5,24,10.4,85
1947-04-02,19:00:00,284,5,24,7.8,93
1947-04-02,20:00:00,284,5,24,7.1,90
1947-04-02,21:00:00,284,5,24,6.4,89
1947-04-02,22:00:00,284,5,24,6.2,93
1947-04-02,23:00:00,284,5,24,6.1,95
1947-04-03,00:00:00,284,5,24,6.1,94
1947-04-03,01:00:00,284,5,24,6,94
1947-04-03,02:00:00,284,5,24,5.9,94
1947-04-03,03:00:00,284,5,24,5.6,95
1947-04-03,04:00:00,284,5,24,5.3,95
1947-04-03,05:00:00,284,5,24,5.2,96
1947-04-03,06:00:00,284,5,24,5.3,96
1947-04-03,07:00:00,284,5,24,5.6,97
1947-04-03,08:00:00,284,5,24,5.8,94
1947-04-03,09:00:00,284,5,24,6.4,91
1947-04-03,10:00:00,284,5,24,6.8,88
1947-04-03,11:00:00,284,5,24,7.1,88
1947-04-03,12:00:00,284,5,24,7.1,91
1947-04-03,13:00:00,284,5,24,8,86
1947-04-03,14:00:00,284,5,24,8.9,87
1947-04-03,15:00:00,284,5,24,10.9,58
1947-04-03,16:00:00,284,5,24,11.7,55
1947-04-03,17:00:00,284,5,24,11.3,70
1947-04-03,18:00:00,284,5,24,8.2,97
1947-04-03,19:00:00,284,5,24,6.3,99
1947-04-03,20:00:00,284,5,24,5.7,98
1947-04-03,21:00:00,284,5,24,5.8,97
1947-04-03,22:00:00,284,5,24,6,92
1947-04-03,23:00:00,284,5,24,6.3,88
1947-04-04,00:00:00,284,5,24,6,93
1947-04-04,01:00:00,284,5,24,5.8,94
1947-04-04,02:00:00,284,5,24,6.2,88
1947-04-04,03:00:00,284,5,24,6.3,90
1947-04-04,04:00:00,284,5,24,6.6,90
1947-04-04,05:00:00,284,5,24,6.6,93
1947-04-04,06:00:00,284,5,24,6.5,93
1947-04-04,07:00:00,284,5,24,6.4,93
1947-04-04,08:00:00,284,5,24,7.9,83
1947-04-04,09:00:00,284,5,24,9.8,72
1947-04-04,10:00:00,284,5,24,10,65
1947-04-04,11:00:00,284,5,24,11.2,53
1947-04-04,12:00:00,284,5,24,11.1,54
1947-04-04,13:00:00,284,5,24,11.1,55
1947-04-04,14:00:00,284,5,24,9.9,74
1947-04-04,15:00:00,284,5,24,11,66
1947-04-04,16:00:00,284,5,24,11.3,66
1947-04-04,17:00:00,284,5,24,11.6,53
1947-04-04,18:00:00,284,5,24,11.3,60
1947-04-04,19:00:00,284,5,24,10,64
1947-04-04,20:00:00,284,5,24,8.8,69
1947-04-04,21:00:00,284,5,24,9.1,60
1947-04-04,22:00:00,284,5,24,8.8,67
1947-04-04,23:00:00,284,5,24,7.6,70
1947-04-05,00:00:00,284,5,24,7.6,74
1947-04-05,01:00:00,284,5,24,7.3,77
1947-04-05,02:00:00,284,5,24,7,81
1947-04-05,03:00:00,284,5,24,6.4,87
1947-04-05,04:00:00,284,5,24,5.7,89
1947-04-05,05:00:00,284,5,24,5.9,90
1947-04-05,06:00:00,284,5,24,6.1,90
1947-04-05,07:00:00,284,5,24,5.1,84
1947-04-05,08:00:00,284,5,24,4.4,78
1947-04-05,09:00:00,284,5,24,4.3,73
1947-04-05,10:00:00,284,5,24,4.8,69
1947-04-05,11:00:00,284,5,24,5.1,67
1947-04-05,12:00:00,284,5,24,6,60
1947-04-05,13:00:00,284,5,24,7,53
1947-04-05,14:00:00,284,5,24,7.7,52
1947-04-05,15:00:00,284,5,24,8,56
1947-04-05,16:00:00,284,5,24,7.5,61
1947-04-05,17:00:00,284,5,24,5.7,68
1947-04-05,18:00:00,284,5,24,5.1,69
1947-04-05,19:00:00,284,5,24,4.8,70
1947-04-05,20:00:00,284,5,24,4.7,74
1947-04-05,21:00:00,284,5,24,4.5,74
1947-04-05,22:00:00,284,5,24,4.3,76
1947-04-05,23:00:00,284,5,24,2.8,89
1947-04-06,00:00:00,284,5,24,2.1,89
1947-04-06,01:00:00,284,5,24,1.9,89
1947-04-06,02:00:00,284,5,24,2.1,89
1947-04-06,03:00:00,284,5,24,2.1,87
1947-04-06,04:00:00,284,5,24,2,84
1947-04-06,05:00:00,284,5,24,2.3,83
1947-04-06,06:00:00,284,5,24,3,80
1947-04-06,07:00:00,284,5,24,3.1,80
1947-04-06,08:00:00,284,5,24,4.3,88
1947-04-06,09:00:00,284,5,24,4.6,93
1947-04-06,10:00:00,284,5,24,4.8,96
1947-04-06,11:00:00,284,5,24,5.1,83
1947-04-06,12:00:00,284,5,24,7,84
1947-04-06,13:00:00,284,5,24,7.4,86
1947-04-06,14:00:00,284,5,24,7.7,86
1947-04-06,15:00:00,284,5,24,8.4,90
1947-04-06,16:00:00,284,5,24,8.4,93
1947-04-06,17:00:00,284,5,24,8.4,94
1947-04-06,18:00:00,284,5,24,8.5,96
1947-04-06,19:00:00,284,5,24,8.5,95
1947-04-06,20:00:00,284,5,24,8.4,96
1947-04-06,21:00:00,284,5,24,8.4,95
1947-04-06,22:00:00,284,5,24,9,81
1947-04-06,23:00:00,284,5,24,10.1,72
1947-04-07,00:00:00,284,5,24,11.1,65
1947-04-07,01:00:00,284,5,24,11.4,65
1947-04-07,02:00:00,284,5,24,11.1,74
1947-04-07,03:00:00,284,5,24,11.2,76
1947-04-07,04:00:00,284,5,24,11.2,82
1947-04-07,05:00:00,284,5,24,11.2,81
1947-04-07,06:00:00,284,5,24,11.1,80
1947-04-07,07:00:00,284,5,24,11.3,83
1947-04-07,08:00:00,284,5,24,11.3,84
1947-04-07,09:00:00,284,5,24,11.3,88
1947-04-07,10:00:00,284,5,24,8.6,94
1947-04-07,11:00:00,284,5,24,9,96
1947-04-07,12:00:00,284,5,24,9,96
1947-04-07,13:00:00,284,5,24,9.6,90
1947-04-07,14:00:00,284,5,24,11.6,78
1947-04-07,15:00:00,284,5,24,12.4,70
1947-04-07,16:00:00,284,5,24,13.6,69
1947-04-07,17:00:00,284,5,24,13.8,61
1947-04-07,18:00:00,284,5,24,13.6,58
1947-04-07,19:00:00,284,5,24,12.9,59
1947-04-07,20:00:00,284,5,24,12.3,63
1947-04-07,21:00:00,284,5,24,11.7,65
1947-04-07,22:00:00,284,5,24,10.9,63
1947-04-07,23:00:00,284,5,24,10.2,78
1947-04-08,00:00:00,284,5,24,11,68
1947-04-08,01:00:00,284,5,24,11,61
1947-04-08,02:00:00,284,5,24,11,53
1947-04-08,03:00:00,284,5,24,10.8,57
1947-04-08,04:00:00,284,5,24,11,62
1947-04-08,05:00:00,284,5,24,10.4,58
1947-04-08,06:00:00,284,5,24,8.6,65
1947-04-08,07:00:00,284,5,24,8.2,71
1947-04-08,08:00:00,284,5,24,8,78
1947-04-08,09:00:00,284,5,24,7.6,95
1947-04-08,10:00:00,284,5,24,9.1,88
1947-04-08,11:00:00,284,5,24,9.8,89
1947-04-08,12:00:00,284,5,24,11.8,88
1947-04-08,13:00:00,284,5,24,13.3,84
1947-04-08,14:00:00,284,5,24,15.7,71
1947-04-08,15:00:00,284,5,24,16.4,65
1947-04-08,16:00:00,284,5,24,17.3,57
1947-04-08,17:00:00,284,5,24,17,61
1947-04-08,18:00:00,284,5,24,16,64
1947-04-08,19:00:00,284,5,24,15.8,62
1947-04-08,20:00:00,284,5,24,15.1,64
1947-04-08,21:00:00,284,5,24,14.7,64
1947-04-08,22:00:00,284,5,24,14.3,71
1947-04-08,23:00:00,284,5,24,6.3,94
1947-04-09,00:00:00,284,5,24,6.2,89
1947-04-09,01:00:00,284,5,24,6.8,82
1947-04-09,02:00:00,284,5,24,6.1,79
1947-04-09,03:00:00,284,5,24,6.4,81
1947-04-09,04:00:00,284,5,24,6,74
1947-04-09,05:00:00,284,5,24,6.1,69
1947-04-09,06:00:00,284,5,24,6.1,73
1947-04-09,07:00:00,284,5,24,6,74
1947-04-09,08:00:00,284,5,24,6.1,72
1947-04-09,09:00:00,284,5,24,7.3,69
1947-04-09,10:00:00,284,5,24,7.6,66
1947-04-09,11:00:00,284,5,24,8.3,64
1947-04-09,12:00:00,284,5,24,6.1,85
1947-04-09,13:00:00,284,5,24,8.1,68
1947-04-09,14:00:00,284,5,24,8.5,60
1947-04-09,15:00:00,284,5,24,9.1,53
1947-04-09,16:00:00,284,5,24,6.8,56
1947-04-09,17:00:00,284,5,24,6.1,59
1947-04-09,18:00:00,284,5,24,5.8,66
1947-04-09,19:00:00,284,5,24,4.8,72
1947-04-09,20:00:00,284,5,24,4.1,73
1947-04-09,21:00:00,284,5,24,4.2,76
1947-04-09,22:00:00,284,5,24,3.8,78
1947-04-09,23:00:00,284,5,24,3.3,80
1947-04-10,00:00:00,284,5,24,2.7,84
1947-04-10,01:00:00,284,5,24,2.9,77
1947-04-10,02:00:00,284,5,24,2,72
1947-04-10,03:00:00,284,5,24,0.8,76
1947-04-10,04:00:00,284,5,24,0.1,84
1947-04-10,05:00:00,284,5,24,-0.8,90
1947-04-10,06:00:00,284,5,24,-1.1,93
1947-04-10,07:00:00,284,5,24,-0.5,93
1947-04-10,08:00:00,284,5,24,0.3,90
1947-04-10,09:00:00,284,5,24,2.6,80
1947-04-10,10:00:00,284,5,24,4.1,71
1947-04-10,11:00:00,284,5,24,6,60
1947-04-10,12:00:00,284,5,24,6.3,52
1947-04-10,13:00:00,284,5,24,7.4,50
1947-04-10,14:00:00,284,5,24,8.4,47
1947-04-10,15:00:00,284,5,24,9.6,41
1947-04-10,16:00:00,284,5,24,9.6,39
1947-04-10,17:00:00,284,5,24,9.3,41
1947-04-10,18:00:00,284,5,24,8.4,43
1947-04-10,19:00:00,284,5,24,7.8,48
1947-04-10,20:00:00,284,5,24,6.8,53
1947-04-10,21:00:00,284,5,24,5.1,57
1947-04-10,22:00:00,284,5,24,4.4,70
1947-04-10,23:00:00,284,5,24,4.1,74
1947-04-11,00:00:00,284,5,24,3.8,76
1947-04-11,01:00:00,284,5,24,2.5,84
1947-04-11,02:00:00,284,5,24,1.8,90
1947-04-11,03:00:00,284,5,24,1.2,90
1947-04-11,04:00:00,284,5,24,0.3,90
1947-04-11,05:00:00,284,5,24,-0.1,89
1947-04-11,06:00:00,284,5,24,-0.2,90
1947-04-11,07:00:00,284,5,24,-0.2,89
1947-04-11,08:00:00,284,5,24,1.1,86
1947-04-11,09:00:00,284,5,24,4.1,82
1947-04-11,10:00:00,284,5,24,7.6,61
1947-04-11,11:00:00,284,5,24,9,44
1947-04-11,12:00:00,284,5,24,9.1,42
1947-04-11,13:00:00,284,5,24,10,42
1947-04-11,14:00:00,284,5,24,10.5,42
1947-04-11,15:00:00,284,5,24,10.9,40
1947-04-11,16:00:00,284,5,24,10.8,39
1947-04-11,17:00:00,284,5,24,10.6,40
1947-04-11,18:00:00,284,5,24,10.1,41
1947-04-11,19:00:00,284,5,24,9,44
1947-04-11,20:00:00,284,5,24,7.6,51
1947-04-11,21:00:00,284,5,24,6.8,58
1947-04-11,22:00:00,284,5,24,6.1,63
1947-04-11,23:00:00,284,5,24,5.2,67
1947-04-12,00:00:00,284,5,24,4.6,70
1947-04-12,01:00:00,284,5,24,4,72
1947-04-12,02:00:00,284,5,24,3.3,75
1947-04-12,03:00:00,284,5,24,2.8,78
1947-04-12,04:00:00,284,5,24,2.8,79
1947-04-12,05:00:00,284,5,24,2.1,79
1947-04-12,06:00:00,284,5,24,1.9,82
1947-04-12,07:00:00,284,5,24,2.8,70
1947-04-12,08:00:00,284,5,24,5.1,69
1947-04-12,09:00:00,284,5,24,7.8,59
1947-04-12,10:00:00,284,5,24,8.8,55
1947-04-12,11:00:00,284,5,24,10.3,51
1947-04-12,12:00:00,284,5,24,11.1,45
1947-04-12,13:00:00,284,5,24,13.1,35
1947-04-12,14:00:00,284,5,24,13.5,31
1947-04-12,15:00:00,284,5,24,15,27
1947-04-12,16:00:00,284,5,24,15.1,26
1947-04-12,17:00:00,284,5,24,15,24
1947-04-12,18:00:00,284,5,24,14.6,23
1947-04-12,19:00:00,284,5,24,13.2,29
1947-04-12,20:00:00,284,5,24,11.5,31
1947-04-12,21:00:00,284,5,24,9.5,42
1947-04-12,22:00:00,284,5,24,8.1,46
1947-04-12,23:00:00,284,5,24,7.3,50
1947-04-13,00:00:00,284,5,24,6,63
1947-04-13,01:00:00,284,5,24,5.2,69
1947-04-13,02:00:00,284,5,24,4.1,74
1947-04-13,03:00:00,284,5,24,3.8,76
1947-04-13,04:00:00,284,5,24,2.8,83
1947-04-13,05:00:00,284,5,24,1.9,87
1947-04-13,06:00:00,284,5,24,1.1,90
1947-04-13,07:00:00,284,5,24,1.7,87
1947-04-13,08:00:00,284,5,24,3.3,80
1947-04-13,09:00:00,284,5,24,7.1,74
1947-04-13,10:00:00,284,5,24,10,64
1947-04-13,11:00:00,284,5,24,12.2,51
1947-04-13,12:00:00,284,5,24,13.6,48
1947-04-13,13:00:00,284,5,24,14.8,43
1947-04-13,14:00:00,284,5,24,15.4,38
1947-04-13,15:00:00,284,5,24,17.6,34
1947-04-13,16:00:00,284,5,24,17.8,30
1947-04-13,17:00:00,284,5,24,18,30
1947-04-13,18:00:00,284,5,24,17.6,30
1947-04-13,19:00:00,284,5,24,16,34
1947-04-13,20:00:00,284,5,24,14.4,36
1947-04-13,21:00:00,284,5,24,13.6,40
1947-04-13,22:00:00,284,5,24,9.1,58
1947-04-13,23:00:00,284,5,24,8.3,71
1947-04-14,00:00:00,284,5,24,8,74
1947-04-14,01:00:00,284,5,24,6,82
1947-04-14,02:00:00,284,5,24,5,89
1947-04-14,03:00:00,284,5,24,3.1,94
1947-04-14,04:00:00,284,5,24,2.3,97
1947-04-14,05:00:00,284,5,24,1.4,97
1947-04-14,06:00:00,284,5,24,1.6,97
1947-04-14,07:00:00,284,5,24,2,97
1947-04-14,08:00:00,284,5,24,4.4,96
1947-04-14,09:00:00,284,5,24,6.8,80
1947-04-14,10:00:00,284,5,24,9.3,66
1947-04-14,11:00:00,284,5,24,14,50
1947-04-14,12:00:00,284,5,24,16.3,40
1947-04-14,13:00:00,284,5,24,18.8,31
1947-04-14,14:00:00,284,5,24,20.4,27
1947-04-14,15:00:00,284,5,24,21.2,18
1947-04-14,16:00:00,284,5,24,21,18
1947-04-14,17:00:00,284,5,24,20.8,19
1947-04-14,18:00:00,284,5,24,20.8,20
1947-04-14,19:00:00,284,5,24,19,26
1947-04-14,20:00:00,284,5,24,17.6,28
1947-04-14,21:00:00,284,5,24,15.4,44
1947-04-14,22:00:00,284,5,24,15.3,33
1947-04-14,23:00:00,284,5,24,12,66
1947-04-15,00:00:00,284,5,24,11.1,73
1947-04-15,01:00:00,284,5,24,11.4,70
1947-04-15,02:00:00,284,5,24,11,70
1947-04-15,03:00:00,284,5,24,9.1,86
1947-04-15,04:00:00,284,5,24,8.8,90
1947-04-15,05:00:00,284,5,24,9,80
1947-04-15,06:00:00,284,5,24,8,94
1947-04-15,07:00:00,284,5,24,9,71
1947-04-15,08:00:00,284,5,24,9,88
1947-04-15,09:00:00,284,5,24,11.8,78
1947-04-15,10:00:00,284,5,24,13,73
1947-04-15,11:00:00,284,5,24,15,69
1947-04-15,12:00:00,284,5,24,17.4,50
1947-04-15,13:00:00,284,5,24,19.1,42
1947-04-15,14:00:00,284,5,24,20.7,29
1947-04-15,15:00:00,284,5,24,21.9,29
1947-04-15,16:00:00,284,5,24,22.4,26
1947-04-15,17:00:00,284,5,24,22.1,27
1947-04-15,18:00:00,284,5,24,21.6,29
1947-04-15,19:00:00,284,5,24,20,31
1947-04-15,20:00:00,284,5,24,18.6,33
1947-04-15,21:00:00,284,5,24,16.4,36
1947-04-15,22:00:00,284,5,24,13.9,43
1947-04-15,23:00:00,284,5,24,11.5,65
1947-04-16,00:00:00,284,5,24,10,76
1947-04-16,01:00:00,284,5,24,7.8,85
1947-04-16,02:00:00,284,5,24,7.3,81
1947-04-16,03:00:00,284,5,24,6.3,90
1947-04-16,04:00:00,284,5,24,5.6,91
1947-04-16,05:00:00,284,5,24,4.3,93
1947-04-16,06:00:00,284,5,24,4.2,93
1947-04-16,07:00:00,284,5,24,4.7,91
1947-04-16,08:00:00,284,5,24,6.7,88
1947-04-16,09:00:00,284,5,24,10.1,76
1947-04-16,10:00:00,284,5,24,13.4,64
1947-04-16,11:00:00,284,5,24,17,54
1947-04-16,12:00:00,284,5,24,18.8,50
1947-04-16,13:00:00,284,5,24,20.2,44
1947-04-16,14:00:00,284,5,24,20.6,38
1947-04-16,15:00:00,284,5,24,21.9,34
1947-04-16,16:00:00,284,5,24,22.3,32
1947-04-16,17:00:00,284,5,24,22.3,31
1947-04-16,18:00:00,284,5,24,21.9,34
1947-04-16,19:00:00,284,5,24,19.7,40
1947-04-16,20:00:00,284,5,24,19.1,43
1947-04-16,21:00:00,284,5,24,16.7,50
1947-04-16,22:00:00,284,5,24,15.3,54
1947-04-16,23:00:00,284,5,24,13.1,72
1947-04-17,00:00:00,284,5,24,10.1,90
1947-04-17,01:00:00,284,5,24,8.1,94
1947-04-17,02:00:00,284,5,24,7.3,95
1947-04-17,03:00:00,284,5,24,7.4,93
1947-04-17,04:00:00,284,5,24,6.9,94
1947-04-17,05:00:00,284,5,24,5.5,95
1947-04-17,06:00:00,284,5,24,4.2,96
1947-04-17,07:00:00,284,5,24,5.6,96
1947-04-17,08:00:00,284,5,24,7.3,91
1947-04-17,09:00:00,284,5,24,11.2,71
1947-04-17,10:00:00,284,5,24,14,66
1947-04-17,11:00:00,284,5,24,18.3,54
1947-04-17,12:00:00,284,5,24,20.3,48
1947-04-17,13:00:00,284,5,24,21.2,44
1947-04-17,14:00:00,284,5,24,22.3,41
1947-04-17,15:00:00,284,5,24,23.3,34
1947-04-17,16:00:00,284,5,24,24,31
1947-04-17,17:00:00,284,5,24,23.8,30
1947-04-17,18:00:00,284,5,24,23.6,31
1947-04-17,19:00:00,284,5,24,21.6,32
1947-04-17,20:00:00,284,5,24,20.8,40
1947-04-17,21:00:00,284,5,24,18.1,46
1947-04-17,22:00:00,284,5,24,17.2,46
1947-04-17,23:00:00,284,5,24,13.6,69
1947-04-18,00:00:00,284,5,24,12.1,74
1947-04-18,01:00:00,284,5,24,12.4,70
1947-04-18,02:00:00,284,5,24,12.1,70
1947-04-18,03:00:00,284,5,24,12.3,66
1947-04-18,04:00:00,284,5,24,12,64
1947-04-18,05:00:00,284,5,24,11.3,68
1947-04-18,06:00:00,284,5,24,10.8,73
1947-04-18,07:00:00,284,5,24,10.9,74
1947-04-18,08:00:00,284,5,24,11.3,73
1947-04-18,09:00:00,284,5,24,12,72
1947-04-18,10:00:00,284,5,24,12.3,71
1947-04-18,11:00:00,284,5,24,14.1,66
1947-04-18,12:00:00,284,5,24,14.4,66
1947-04-18,13:00:00,284,5,24,14.3,65
1947-04-18,14:00:00,284,5,24,15,65
1947-04-18,15:00:00,284,5,24,14.7,66
1947-04-18,16:00:00,284,5,24,13.8,77
1947-04-18,17:00:00,284,5,24,13.3,80
1947-04-18,18:00:00,284,5,24,13.4,73
1947-04-18,19:00:00,284,5,24,12.9,76
1947-04-18,20:00:00,284,5,24,12.1,76
1947-04-18,21:00:00,284,5,24,11.9,77
1947-04-18,22:00:00,284,5,24,11,78
1947-04-18,23:00:00,284,5,24,10.1,81
1947-04-19,00:00:00,284,5,24,10,84
1947-04-19,01:00:00,284,5,24,9.8,90
1947-04-19,02:00:00,284,5,24,9.3,91
1947-04-19,03:00:00,284,5,24,9.3,90
1947-04-19,04:00:00,284,5,24,9.6,86
1947-04-19,05:00:00,284,5,24,8.2,90
1947-04-19,06:00:00,284,5,24,8.1,92
1947-04-19,07:00:00,284,5,24,8.4,92
1947-04-19,08:00:00,284,5,24,9.8,91
1947-04-19,09:00:00,284,5,24,13,73
1947-04-19,10:00:00,284,5,24,14.2,68
1947-04-19,11:00:00,284,5,24,16,65
1947-04-19,12:00:00,284,5,24,17.4,53
1947-04-19,13:00:00,284,5,24,18.8,44
1947-04-19,14:00:00,284,5,24,19.2,45
1947-04-19,15:00:00,284,5,24,19,40
1947-04-19,16:00:00,284,5,24,15.9,54
1947-04-19,17:00:00,284,5,24,15,58
1947-04-19,18:00:00,284,5,24,15.5,58
1947-04-19,19:00:00,284,5,24,14.8,64
1947-04-19,20:00:00,284,5,24,13.6,70
1947-04-19,21:00:00,284,5,24,12.5,76
1947-04-19,22:00:00,284,5,24,12.1,78
1947-04-19,23:00:00,284,5,24,10.9,88
1947-04-20,00:00:00,284,5,24,10.7,91
1947-04-20,01:00:00,284,5,24,11,86
1947-04-20,02:00:00,284,5,24,10.6,91
1947-04-20,03:00:00,284,5,24,9,98
1947-04-20,04:00:00,284,5,24,8.1,96
1947-04-20,05:00:00,284,5,24,7.9,96
